id,.pred_anger,.pred_fear,.pred_joy,.pred_love,.pred_sadness,.pred_surprise
62615,0.448848687,0.243166905,0.193536539,0.006335889,0.106043725,0.002068254
62923,0.41043366,0.265702834,0.190891565,0.009941184,0.117835915,0.005194841
63461,0.41741234,0.293770467,0.165359397,0.006822088,0.112550908,0.004084799
63804,0.362930179,0.201514642,0.268421653,0.030156329,0.134445962,0.002531235
64580,0.385600854,0.261072638,0.151379959,0.009869932,0.189616788,0.002459829
64943,0.372102763,0.254798108,0.190259946,0.010266211,0.164739638,0.007833333
66092,0.388829232,0.275869238,0.169402935,0.027559601,0.13501887,0.003320124
66415,0.413565207,0.275084583,0.155334336,0.007922515,0.143545457,0.004547902
66432,0.412807468,0.247282787,0.172686358,0.009093023,0.156059446,0.002070917
68243,0.396350843,0.231896658,0.210906384,0.007601108,0.150594611,0.002650397
68903,0.440182718,0.288086737,0.154862053,0.004355592,0.111576392,0.000936508
69423,0.361456192,0.257083075,0.226184703,0.028173835,0.121440687,0.005661508
69466,0.420912636,0.301700255,0.153677957,0.004761162,0.118622594,0.000325397
69527,0.431844847,0.266510707,0.159473014,0.00430065,0.134218891,0.003651893
69814,0.416824856,0.245887436,0.203575108,0.007556536,0.124723723,0.001432341
70223,0.416970097,0.288057558,0.195098891,0.002933771,0.095892063,0.001047619
70267,0.387075582,0.263873699,0.19806647,0.007542281,0.136872127,0.006569841
70418,0.396111636,0.264569509,0.187659664,0.006645263,0.144004404,0.001009524
70955,0.440430153,0.24467084,0.182447894,0.007568624,0.12125681,0.003625679
71390,0.415543104,0.214871271,0.233960295,0.007455578,0.125178177,0.002991575
71818,0.319532734,0.188510935,0.149534975,0.243544586,0.095377297,0.003499473
71913,0.426013749,0.281212481,0.153815129,0.00496142,0.133471824,0.000525397
72076,0.440300787,0.250351999,0.176994102,0.005976694,0.124734073,0.001642346
72438,0.41896916,0.256864096,0.180418178,0.005305782,0.135711832,0.002730952
72674,0.371048354,0.277759501,0.18717168,0.009304883,0.154394947,0.000320635
72866,0.408294471,0.309837216,0.149107789,0.004840698,0.124188873,0.003730952
72960,0.401975294,0.249278259,0.205831719,0.005946636,0.133173648,0.003794444
73428,0.478338182,0.212802584,0.198642981,0.011624602,0.097848793,0.000742857
73915,0.410289418,0.271589981,0.198664443,0.005892054,0.11294398,0.000620124
74014,0.43295951,0.271980921,0.169152959,0.003045232,0.121502648,0.00135873
74163,0.278623353,0.157108587,0.465691611,0.003469649,0.089186593,0.005920207
74360,0.420132109,0.259825124,0.170779389,0.007507055,0.141137763,0.000618559
74613,0.375437052,0.227899507,0.139802919,0.008788306,0.246532931,0.001539286
74925,0.443874044,0.240750265,0.182339279,0.008486886,0.124076907,0.000472619
74964,0.436997275,0.251019283,0.173500726,0.007937534,0.127136452,0.00340873
75618,0.390295766,0.293493846,0.17588219,0.005306987,0.133549349,0.001471861
75693,0.339271223,0.345252965,0.192914749,0.025580884,0.096249433,0.000730746
75779,0.424033335,0.287504595,0.158847921,0.003204269,0.125289756,0.001120124
75803,0.405192198,0.279612531,0.185017212,0.005508211,0.124460836,0.000209013
75830,0.370222806,0.302575087,0.171249388,0.007619003,0.147170734,0.001162981
40391,0.38136084,0.267359738,0.158998129,0.016534477,0.174435706,0.001311111
40402,0.380079036,0.300708012,0.18508315,0.009325246,0.123401381,0.001403175
41606,0.376103358,0.263353866,0.22057897,0.008545225,0.128220223,0.003198357
42639,0.447828245,0.264289725,0.163462418,0.006470825,0.11426228,0.003686508
42916,0.42474286,0.248687967,0.176301109,0.010603601,0.138947514,0.000716949
43242,0.417893431,0.292207239,0.162545999,0.004908781,0.121441376,0.001003175
43738,0.423029044,0.267461436,0.1637603,0.019412877,0.125710947,0.000625397
43993,0.255660965,0.173117284,0.456031058,0.004357541,0.103531837,0.007301315
44505,0.38956599,0.257983309,0.158325279,0.009208078,0.184128455,0.000788889
45978,0.392641991,0.244848446,0.197489201,0.01110613,0.148431891,0.005482341
46033,0.427039557,0.272944576,0.164362615,0.006182857,0.128300554,0.001169841
47387,0.384994097,0.248435597,0.185796116,0.012962971,0.164747933,0.003063286
47447,0.418494404,0.275502809,0.156721665,0.006881197,0.138152023,0.004247902
47499,0.485355341,0.224708978,0.188638881,0.016383546,0.08442119,0.000492063
47611,0.431195238,0.243434629,0.169794135,0.007901581,0.144094747,0.00357967
50265,0.422617896,0.26908939,0.150634497,0.003847744,0.151325248,0.002485226
50775,0.19639734,0.631929389,0.086928665,0.003687551,0.079687971,0.001369084
53468,0.426823343,0.290440574,0.17393853,0.007970772,0.098766974,0.002059806
53801,0.4240485,0.296384135,0.168920455,0.004517981,0.105625754,0.000503175
53830,0.403768189,0.27878254,0.18783898,0.008875422,0.12048725,0.000247619
55802,0.397942597,0.274060518,0.183270593,0.006203711,0.135440862,0.003081719
56072,0.424760487,0.265528028,0.156208934,0.024418049,0.128725772,0.00035873
56265,0.41599918,0.272295931,0.184064206,0.005451711,0.119585797,0.002603175
57126,0.42223475,0.228059517,0.197527272,0.012459576,0.138860155,0.00085873
59440,0.418622072,0.267209934,0.191047373,0.005279805,0.117062915,0.000777902
59770,0.413784379,0.294105625,0.158395147,0.007893397,0.122568278,0.003253175
60498,0.430791127,0.267298875,0.172748429,0.008836965,0.116356046,0.003968559
60586,0.273947525,0.489476258,0.113921719,0.00408729,0.117834235,0.000732973
60845,0.36347655,0.294147847,0.16581257,0.009803405,0.165148516,0.001611111
61245,0.444434718,0.229770756,0.18454896,0.008808826,0.128011061,0.004425679
62477,0.430412497,0.265719942,0.171651392,0.005424494,0.123109929,0.003681746
62679,0.448061143,0.283870485,0.160602743,0.002322198,0.10361248,0.001530952
62900,0.400520983,0.271801335,0.174399278,0.004110403,0.148764826,0.000403175
63601,0.407232944,0.272708004,0.157151286,0.004452119,0.156566181,0.001889466
64127,0.438163302,0.241570838,0.199925772,0.006596074,0.110113062,0.003630952
64535,0.40524873,0.257565542,0.17564237,0.008657651,0.1482992,0.004586508
64775,0.336945834,0.208109868,0.336555236,0.005042688,0.109913926,0.003432448
66609,0.436776757,0.261336642,0.139065231,0.009481867,0.152995058,0.000344444
66673,0.371759458,0.277713759,0.161940684,0.013108921,0.173577178,0.0019
66868,0.403344622,0.269748657,0.165724903,0.008483083,0.148367783,0.004330952
67356,0.427492041,0.257205476,0.173526446,0.009974685,0.128409288,0.003392063
68527,0.38288598,0.212834167,0.294932147,0.007750085,0.099467951,0.00212967
68547,0.388695214,0.262313209,0.183844076,0.006352143,0.156674722,0.002120635
68745,0.388465181,0.252674835,0.211349821,0.01769649,0.129082439,0.000731235
70170,0.372604786,0.2710699,0.163729136,0.048835633,0.143282767,0.000477778
70622,0.3561707,0.274912352,0.274008608,0.004223005,0.089142989,0.001542346
70797,0.417784731,0.25186464,0.198893263,0.004368619,0.126468623,0.000620124
71649,0.402881397,0.286004028,0.144398247,0.007646057,0.15787128,0.00119899
71879,0.412261618,0.273122975,0.201072161,0.00664806,0.103689991,0.003205195
72072,0.446850384,0.244165814,0.17118279,0.006872588,0.126948753,0.00397967
72340,0.423930568,0.253706331,0.16835305,0.01487316,0.135312776,0.003824115
72385,0.389096751,0.305378895,0.156888926,0.005176892,0.139977584,0.003480952
72624,0.480323315,0.230846322,0.188424044,0.004164559,0.094843859,0.001397902
72876,0.413254784,0.250308016,0.196983044,0.009523621,0.12637736,0.003553175
72963,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
73427,0.401148141,0.280980601,0.193588693,0.010721844,0.111846436,0.001714286
74061,0.385249049,0.279074987,0.166877085,0.006834318,0.160372498,0.001592063
74323,0.404123426,0.260638295,0.156622298,0.013469516,0.163591067,0.001555397
74674,0.434501457,0.268025942,0.184830845,0.002728692,0.10968183,0.000231235
74840,0.421434757,0.294556796,0.161151217,0.002268595,0.11998546,0.000603175
75205,0.451143277,0.199676342,0.227107047,0.012992125,0.106115535,0.002965675
75285,0.347263445,0.222306528,0.296289118,0.008887229,0.119819156,0.005434524
40110,0.393965084,0.283246124,0.174659288,0.008238216,0.136532557,0.00335873
41253,0.421993455,0.255758014,0.165495861,0.008050582,0.145211307,0.003490781
41488,0.427109611,0.267363166,0.170197117,0.005853082,0.126930688,0.002546337
42105,0.24816514,0.153992222,0.20067482,0.007922625,0.102323121,0.286922072
42152,0.423894897,0.266150602,0.169441706,0.008481726,0.130843823,0.001187246
42241,0.478611134,0.198174893,0.211008584,0.007705572,0.102489706,0.002010112
42352,0.448754692,0.252568616,0.168859562,0.006143831,0.123006631,0.000666667
42357,0.428579,0.252788695,0.200347733,0.008351053,0.109652566,0.000280952
42451,0.382667732,0.245672819,0.244100708,0.0093652,0.114988461,0.00320508
43525,0.42167894,0.233102125,0.218836647,0.007305821,0.1155725,0.003503968
43658,0.39079149,0.284607017,0.188790754,0.007407516,0.127238937,0.001164286
44509,0.360157537,0.266888407,0.220777117,0.00776577,0.142768824,0.001642346
44934,0.377187098,0.258674966,0.158982849,0.01161118,0.190199181,0.003344727
45778,0.230422387,0.120988389,0.399342275,0.107568156,0.132327882,0.00935091
46135,0.194459917,0.103456547,0.187609929,0.346985748,0.157459928,0.010027931
47455,0.453048846,0.234676138,0.171476871,0.008215107,0.131673514,0.000909524
47718,0.426734601,0.215181133,0.212870253,0.012417721,0.127322178,0.005474115
47999,0.412163149,0.268369024,0.200126072,0.003767727,0.113568189,0.002005838
48361,0.386986976,0.27503871,0.161880451,0.008506532,0.165867207,0.001720124
48977,0.411356957,0.278647726,0.184092729,0.00597163,0.116021946,0.003909013
49370,0.336514768,0.251262244,0.280339694,0.011564511,0.119043104,0.001275679
49418,0.415714665,0.283728139,0.163848804,0.005809075,0.126440587,0.00445873
50207,0.45388671,0.218151858,0.2233536,0.004742076,0.09849841,0.001367346
50799,0.389678607,0.289096111,0.206461671,0.005361334,0.106791167,0.002611111
50978,0.429517516,0.259433041,0.162398217,0.00554097,0.140959858,0.002150397
50994,0.400154873,0.27336396,0.169138643,0.04041817,0.115462361,0.001461994
51708,0.398437727,0.270453179,0.185289103,0.007990666,0.134003645,0.003825679
52422,0.393192394,0.285026321,0.19310989,0.00955683,0.11488621,0.004228355
53443,0.471243468,0.227365557,0.195675192,0.006632556,0.098307547,0.000775679
54181,0.412764428,0.26398825,0.162474581,0.008007318,0.150059867,0.002705556
54268,0.434977891,0.279054053,0.160462337,0.004331663,0.117365327,0.00380873
55740,0.389374619,0.21358776,0.28244256,0.005742423,0.108371685,0.000480952
56872,0.476902517,0.229931371,0.187736763,0.004774934,0.100217908,0.000436508
56889,0.4061716,0.296435839,0.167394081,0.005376801,0.124329616,0.000292063
57184,0.448666418,0.260630955,0.174425254,0.006357032,0.109528278,0.000392063
57517,0.410720061,0.267406297,0.156413725,0.008531582,0.154767585,0.00216075
58266,0.401235888,0.230104805,0.214644986,0.00734993,0.14275853,0.003905861
58768,0.385647201,0.292482535,0.160008107,0.008275555,0.15266438,0.000922222
58812,0.428876472,0.235037624,0.180647064,0.038462046,0.116361995,0.000614799
58869,0.380071465,0.207164793,0.294350417,0.010238868,0.105382949,0.002791508
58940,0.69722686,0.13195469,0.095790634,0.001356621,0.072590242,0.001080952
59089,0.415307086,0.255589342,0.18957561,0.006202853,0.129383534,0.003941575
60064,0.409838762,0.268347207,0.184630472,0.007405308,0.128422016,0.001356235
60450,0.371158123,0.293585738,0.15828736,0.007465733,0.168210983,0.001292063
60474,0.4314088,0.223672783,0.206316725,0.006889566,0.129318964,0.002393162
60948,0.409284219,0.25678359,0.178986873,0.012642915,0.138709241,0.003593162
61376,0.393055181,0.258542257,0.207358751,0.010113804,0.127462734,0.003467274
62034,0.442537321,0.268069023,0.162930639,0.009008542,0.116593522,0.000860952
62403,0.393022177,0.27328638,0.178053241,0.008158759,0.144631542,0.002847902
63127,0.43762182,0.25862036,0.17772648,0.009227614,0.116185167,0.000618559
64468,0.4179078,0.294721522,0.17949667,0.009470623,0.098011322,0.000392063
64520,0.424488211,0.26799719,0.173057977,0.007550459,0.125891877,0.001014286
64793,0.440811352,0.243445856,0.169556732,0.005778238,0.139061203,0.001346619
65115,0.38047085,0.242775937,0.21745582,0.007148951,0.150823045,0.001325397
65222,0.437687449,0.240039136,0.180880928,0.014207591,0.123576166,0.00360873
65319,0.368548097,0.252243161,0.245352143,0.003765503,0.128633365,0.001457731
66913,0.392988642,0.258932283,0.19673053,0.011477739,0.136334014,0.00353679
67400,0.213788405,0.113479744,0.59348419,0.003351352,0.074744036,0.001152273
67535,0.40547863,0.250491843,0.173934931,0.007559179,0.161926404,0.000609013
69174,0.435628721,0.272306412,0.157626207,0.008053018,0.125496753,0.000888889
70041,0.236640922,0.134947864,0.103836051,0.00549399,0.518966886,0.000114286
71655,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
72371,0.398620364,0.288722499,0.172292288,0.004389696,0.135134372,0.000840781
72729,0.445993262,0.255492063,0.165806422,0.004585192,0.127564331,0.00055873
72829,0.446194083,0.240067992,0.173375403,0.010230507,0.126967731,0.003164286
72882,0.440257433,0.268545487,0.165307511,0.007300666,0.117152395,0.001436508
73142,0.424012752,0.249755117,0.168865828,0.007775863,0.148243831,0.001346609
73316,0.402792211,0.287408162,0.155866093,0.005416109,0.148122698,0.000394727
73403,0.444929307,0.233382112,0.198434717,0.006076305,0.114181222,0.002996337
73606,0.36629096,0.267881578,0.224688317,0.008015577,0.131206505,0.001917063
73940,0.433208359,0.240208192,0.192933783,0.00856431,0.12453799,0.000547367
75071,0.43062763,0.257588222,0.175077703,0.034209318,0.102297127,2e-04
75076,0.436621389,0.280845896,0.17684991,0.00610922,0.0993593,0.000214286
75382,0.371715986,0.28507018,0.169246478,0.009072664,0.163531833,0.001362859
75663,0.412887192,0.265751723,0.185873823,0.010959674,0.121057464,0.003470124
75813,0.435358261,0.231371822,0.188672334,0.012304016,0.129592886,0.002700679
40813,0.430368611,0.290621564,0.18100942,0.0062356,0.091098016,0.00066679
41338,0.411272566,0.250260043,0.154342156,0.009335829,0.173139123,0.001650282
41881,0.354313135,0.220898463,0.308175181,0.006876101,0.109059342,0.000677778
42252,0.386748575,0.276234641,0.169171256,0.008306398,0.158750242,0.000788889
42266,0.416819185,0.275089238,0.172488981,0.004816039,0.128738937,0.002047619
43235,0.404871844,0.253230968,0.205581347,0.006984806,0.128031036,0.0013
44813,0.432030857,0.27212216,0.175795397,0.005676068,0.110039521,0.004335997
44916,0.379063878,0.280696305,0.193279535,0.013966323,0.128315784,0.004678175
45004,0.436708641,0.205728137,0.190920008,0.012218632,0.150843347,0.003581235
45040,0.361144519,0.19848292,0.167107919,0.008091114,0.261261644,0.003911884
45069,0.394158583,0.313278373,0.140453478,0.008004222,0.143502169,0.000603175
45216,0.422669749,0.244423945,0.193151557,0.02004284,0.116676195,0.003035714
46256,0.232572274,0.186896023,0.409848745,0.003087316,0.086361136,0.081234506
46833,0.411264584,0.265101003,0.153766917,0.014119938,0.15338299,0.002364568
47050,0.409219619,0.244389066,0.173121909,0.021434752,0.150964813,0.000869841
47121,0.449212123,0.253573162,0.166884096,0.0107194,0.118808044,0.000803175
47337,0.390804781,0.280665382,0.172833041,0.017550902,0.134799557,0.003346337
47780,0.405741628,0.262084816,0.188218855,0.006780249,0.133388432,0.00378602
47829,0.439768538,0.259243197,0.169358453,0.012265828,0.115088586,0.004275397
48054,0.407440793,0.265852964,0.194473428,0.012197932,0.116173093,0.00386179
48312,0.38378063,0.24066435,0.198611418,0.014889736,0.157045137,0.00500873
48561,0.434264251,0.264884042,0.179683529,0.007532991,0.109076456,0.00455873
48588,0.439323097,0.275144348,0.160960668,0.007717577,0.115984469,0.000869841
48815,0.4178917,0.250651375,0.158713196,0.006128064,0.164812491,0.001803175
49310,0.391041872,0.259212311,0.162972844,0.010012561,0.176532352,0.00022806
49687,0.403299775,0.258808429,0.19798589,0.007878414,0.130372822,0.00165467
49724,0.367820081,0.298183876,0.19642084,0.008294859,0.126258122,0.003022222
50340,0.43458677,0.242755332,0.190994976,0.015868146,0.113448744,0.002346032
50566,0.400550956,0.265815497,0.159902412,0.009733949,0.162602457,0.001394727
50976,0.403597638,0.269131403,0.168049611,0.007149466,0.150505215,0.001566667
51156,0.409577418,0.238331119,0.147072995,0.004733835,0.198492287,0.001792346
51599,0.410122412,0.305821811,0.171156766,0.004747668,0.106870391,0.001280952
53446,0.41787042,0.18243214,0.283061445,0.010353504,0.105120984,0.001161508
54422,0.418591229,0.29498944,0.147616341,0.003012127,0.135198032,0.00059283
54474,0.41365859,0.265583955,0.18243921,0.004478062,0.130570342,0.003269841
54508,0.39570858,0.163074851,0.338201964,0.013641687,0.086340584,0.003032334
54573,0.386439422,0.266677825,0.168829019,0.011789027,0.165242484,0.001022222
54771,0.438359028,0.259617164,0.177871025,0.007542924,0.116215573,0.000394286
55330,0.37075147,0.277602267,0.172583527,0.02909481,0.149439865,0.00052806
55824,0.439160645,0.258219611,0.165581957,0.006866307,0.12638775,0.00378373
56094,0.438240568,0.250615638,0.184986507,0.010937073,0.114047198,0.001173016
57090,0.175587799,0.090692547,0.296950477,0.378286192,0.053439845,0.00504314
58089,0.406714971,0.229707529,0.224666441,0.010996193,0.123436806,0.00447806
58393,0.37601145,0.317862717,0.1578714,0.006279576,0.138398694,0.003576163
58792,0.402933705,0.270604053,0.171646682,0.006718586,0.146352529,0.001744444
58831,0.358900807,0.207849486,0.318552746,0.012656239,0.096837547,0.005203175
59129,0.413603502,0.268794865,0.185177557,0.007861684,0.12309661,0.001465781
59861,0.424858108,0.274161281,0.163889102,0.005254871,0.130866797,0.000969841
60339,0.402824569,0.281021443,0.197355961,0.0069369,0.111369063,0.000492063
60733,0.412045993,0.253753459,0.183131094,0.010261664,0.137087949,0.003719841
60900,0.375639163,0.202875765,0.303430372,0.005917436,0.108283806,0.003853457
61247,0.387132545,0.292616298,0.168198672,0.008499652,0.14279688,0.000755952
62431,0.400916471,0.257184741,0.223013374,0.004800617,0.113180524,0.000904274
62973,0.341385448,0.215653334,0.258656214,0.010698336,0.170719565,0.002887103
63344,0.281625246,0.191365232,0.429559325,0.00405082,0.092869965,0.000529412
63345,0.450034087,0.237055141,0.197700693,0.008329142,0.103359076,0.003521861
63818,0.414398207,0.265848897,0.152292006,0.013648048,0.152446177,0.001366667
66319,0.410120425,0.27369078,0.181303723,0.010140591,0.121378175,0.003366306
66350,0.406643588,0.256120464,0.190010013,0.006551044,0.137900777,0.002774115
66819,0.395927007,0.299925196,0.145443857,0.007210767,0.150546565,0.000946609
67714,0.40107545,0.282420697,0.181465659,0.006703858,0.123525606,0.00480873
67908,0.416541945,0.256116562,0.204980609,0.006981553,0.114770318,0.000609013
68652,0.422708238,0.262019812,0.194345583,0.005177988,0.115045203,0.000703175
68714,0.448764653,0.241236853,0.184091381,0.007467791,0.115837429,0.002601893
69015,0.424073003,0.223110283,0.183008234,0.012652212,0.155728208,0.00142806
69060,0.413564373,0.251757518,0.16363414,0.007532744,0.162708447,0.000802778
69757,0.393433574,0.328384168,0.153540422,0.002709102,0.120227926,0.001704809
71141,0.441056215,0.236026136,0.200923353,0.008376075,0.110601673,0.003016548
71418,0.423766201,0.259016299,0.192359861,0.009270175,0.113096683,0.002490781
71426,0.35557513,0.270470552,0.149458003,0.010580023,0.213367574,0.000548718
71828,0.37647778,0.259374852,0.182438464,0.00882238,0.167254472,0.005632051
72080,0.405155814,0.288318342,0.158320173,0.007462219,0.136716156,0.004027295
72235,0.426039236,0.27204728,0.187698852,0.003109365,0.109906853,0.001198413
72553,0.436207225,0.236596446,0.17835883,0.006521327,0.141101887,0.001214286
73314,0.414146641,0.275940291,0.175231203,0.00662819,0.124999707,0.003053968
75070,0.352799702,0.250707486,0.2523723,0.012169151,0.129953743,0.001997619
75213,0.399117854,0.276663503,0.162959245,0.012332377,0.147957179,0.000969841
75257,0.356110554,0.240226091,0.29502875,0.008642291,0.099525648,0.000466667
75263,0.448541993,0.232647289,0.161379295,0.006885654,0.149297867,0.001247902
75292,0.4175635,0.263116388,0.161185411,0.007868461,0.149332906,0.000933333
75356,0.412046226,0.265770342,0.166773748,0.0202066,0.134360738,0.000842346
75527,0.210207682,0.137889474,0.266660035,0.162483176,0.210563994,0.01219564
75613,0.405690403,0.25998032,0.182153159,0.012396376,0.135793234,0.003986508
75727,0.334277857,0.226525498,0.125074741,0.007946005,0.304739391,0.001436508
75753,0.406614357,0.269388001,0.153541041,0.007614371,0.161477944,0.001364286
40127,0.43178643,0.252812207,0.180864469,0.010980282,0.119753436,0.003803175
40338,0.424852461,0.257889698,0.154932576,0.004218008,0.154587416,0.003519841
40585,0.413803226,0.285125561,0.17929345,0.005488358,0.114430392,0.001859013
40784,0.399191188,0.237416727,0.202574101,0.027746892,0.128211568,0.004859524
41161,0.131596237,0.056713099,0.406992961,0.203139658,0.171395696,0.03016235
41257,0.440946527,0.272723616,0.161866031,0.002510963,0.118377466,0.003575397
42798,0.401471566,0.250778823,0.183429344,0.012097866,0.149163387,0.003059013
43131,0.404173946,0.217919249,0.152851133,0.010870464,0.211918145,0.002267063
43378,0.39842543,0.265471144,0.155907409,0.009518508,0.166220062,0.004457448
43571,0.371805079,0.294967741,0.182608849,0.007714774,0.138982617,0.00392094
43983,0.409220263,0.288298789,0.17167533,0.004125971,0.126287583,0.000392063
44170,0.451168415,0.254359739,0.156786126,0.007813358,0.126630298,0.003242063
44307,0.438509992,0.220658012,0.172652186,0.008724553,0.157004975,0.002450282
45361,0.380566512,0.253861643,0.173680273,0.009089289,0.178114982,0.004687302
45583,0.44725277,0.260698881,0.157951823,0.003618962,0.128429944,0.002047619
45630,0.422340948,0.261597883,0.188314472,0.008253499,0.118684185,0.000809013
45647,0.231995709,0.138866682,0.078965944,0.003591474,0.542609997,0.003970194
45913,0.269372153,0.165464216,0.375793227,0.023755738,0.152809622,0.012805044
46448,0.429640674,0.246563399,0.201262379,0.006954699,0.112284122,0.003294727
46478,0.406765614,0.268465991,0.172402258,0.014158731,0.134426454,0.003780952
47054,0.408646136,0.284180773,0.166009544,0.00625198,0.133869504,0.001042063
47168,0.279218346,0.204346006,0.317576437,0.023973875,0.172320256,0.002565079
47688,0.42104602,0.243815827,0.224448238,0.006879246,0.100140546,0.003670124
47775,0.457432496,0.232891908,0.189871149,0.00620484,0.111113212,0.002486394
48115,0.422400385,0.284374967,0.159910329,0.003780029,0.128309904,0.001224387
48300,0.403949176,0.283359807,0.174612095,0.008592307,0.125147726,0.004338889
48531,0.394226841,0.292152469,0.157968659,0.01031957,0.141492806,0.003839655
48613,0.365492025,0.319774482,0.166419657,0.008625319,0.13845201,0.001236508
49705,0.425552262,0.275385302,0.16945091,0.007138863,0.118583774,0.003888889
50897,0.429410271,0.254473408,0.196733407,0.005605012,0.113106042,0.000671861
51295,0.429233407,0.219509906,0.177276548,0.011431289,0.161082184,0.001466667
52022,0.442100636,0.232950652,0.179161754,0.008938268,0.132731627,0.004117063
52674,0.218453875,0.119520206,0.600845257,0.006128197,0.050821133,0.004231333
52823,0.321537535,0.469455021,0.122795927,0.005355083,0.075062466,0.005793968
53263,0.406349526,0.312823061,0.158097316,0.00445962,0.115100354,0.003170124
53344,0.474996865,0.227650619,0.181710258,0.022265503,0.090179136,0.003197619
53682,0.424569052,0.265665756,0.174977111,0.003865627,0.127580392,0.003342063
53717,0.452263547,0.240703801,0.188024612,0.00558513,0.113108624,0.000314286
54079,0.3758737,0.295046383,0.164429179,0.006533129,0.157595386,0.000522222
55239,0.395621834,0.27907818,0.184614912,0.03292322,0.107252841,0.000509013
55279,0.402644402,0.290574393,0.178875876,0.007837923,0.11563379,0.004433616
56027,0.35314869,0.282836461,0.146062398,0.014462585,0.201385196,0.00210467
57065,0.424444859,0.226449884,0.197105213,0.011176727,0.134835313,0.005988004
57074,0.415277634,0.252003258,0.164282216,0.009903597,0.157277739,0.001255556
57685,0.212357962,0.12726265,0.256394658,0.168526641,0.220875154,0.014582935
57722,0.431896921,0.262715232,0.172768186,0.006240682,0.125786915,0.000592063
60082,0.397802397,0.295380518,0.158413276,0.008149357,0.137001277,0.003253175
61507,0.421624761,0.233196982,0.166484136,0.00870768,0.167249652,0.00273679
61865,0.442222509,0.247103518,0.178194357,0.004083466,0.127726308,0.000669841
62811,0.403357393,0.253210994,0.219940831,0.008563188,0.112407753,0.002519841
63993,0.411710815,0.297504886,0.149192245,0.004875644,0.136246258,0.000470152
64593,0.437355419,0.242838654,0.188407224,0.009409287,0.118617467,0.003371949
64638,0.395838575,0.260409905,0.207505332,0.005758191,0.129805023,0.000682973
65420,0.423298898,0.230415715,0.217137267,0.00960078,0.114474722,0.005072619
65465,0.389999935,0.254502004,0.156297606,0.012471871,0.186339695,0.000388889
65867,0.419420595,0.21089266,0.195247969,0.012207814,0.157672232,0.00455873
65905,0.338746496,0.278552448,0.166872119,0.034773167,0.178333547,0.002722222
66390,0.212785646,0.130248201,0.244032233,0.174694528,0.226085226,0.012154165
66745,0.390114836,0.287856248,0.148758399,0.006641633,0.165125709,0.001503175
66917,0.455736987,0.19074183,0.221416595,0.006348301,0.124076128,0.001680159
66945,0.450827106,0.22349584,0.189397348,0.010570419,0.119146282,0.006563004
67023,0.418717643,0.277704944,0.178677786,0.006690219,0.117261788,0.000947619
67420,0.386909058,0.254428193,0.20914812,0.007501473,0.13667081,0.005342346
67720,0.375725171,0.224166616,0.144342056,0.01207752,0.241097366,0.002591272
67991,0.436138107,0.29728508,0.150146463,0.003902564,0.111846835,0.000680952
68099,0.424344553,0.249153252,0.173741433,0.010514838,0.140649587,0.001596337
68203,0.42637861,0.251247357,0.208527798,0.006276016,0.105413984,0.002156235
68782,0.405763548,0.266696313,0.185863352,0.006398447,0.13424867,0.00102967
69160,0.433583368,0.286679635,0.155477467,0.00311184,0.120427566,0.000720124
69213,0.462789608,0.134031452,0.106637219,0.013592649,0.276405332,0.00654374
69718,0.389269226,0.3147548,0.160476447,0.00515003,0.130057434,0.000292063
70157,0.406321819,0.288847743,0.195348553,0.004880758,0.103681003,0.000920124
71187,0.421614971,0.24616935,0.188797648,0.009609293,0.130229068,0.00357967
71197,0.395863644,0.252370614,0.174064352,0.011651018,0.165708423,0.000341949
71384,0.385910697,0.249713202,0.194391383,0.019218609,0.14949468,0.001271429
71617,0.486097222,0.233554491,0.178500204,0.004037355,0.096776716,0.001034013
71640,0.421301367,0.258118041,0.163639198,0.009584705,0.146653514,0.000703175
72130,0.432149906,0.255842169,0.158642184,0.010824867,0.140866759,0.001674115
72647,0.402889894,0.302597574,0.166605573,0.007956811,0.116496974,0.003453175
73009,0.426659047,0.268858971,0.183884393,0.010490745,0.10895061,0.001156235
73064,0.423968085,0.253602398,0.183765603,0.010704517,0.124189273,0.003770124
73196,0.377065555,0.286006817,0.193092311,0.00675236,0.131824227,0.00525873
73845,0.422572401,0.259293294,0.178922364,0.005845345,0.128796472,0.004570124
74831,0.390491214,0.28022176,0.169058678,0.010851918,0.147220874,0.002155556
75332,0.420210956,0.283817266,0.16451615,0.005839742,0.124440489,0.001175397
75383,0.330255454,0.171885152,0.422075237,0.008165809,0.065997232,0.001621116
75761,0.351354539,0.235714304,0.210878236,0.040391254,0.153074281,0.008587386
40094,0.399630685,0.266649872,0.203605568,0.009530805,0.118112946,0.002470124
40132,0.357645914,0.28586246,0.179690826,0.008622273,0.167289637,0.000888889
40460,0.399212153,0.269135369,0.206905808,0.004830706,0.119544206,0.000371758
40902,0.158887519,0.098796784,0.219989998,0.390538309,0.110695296,0.021092093
41138,0.472687407,0.225996144,0.186100368,0.010479973,0.101377096,0.003359013
41139,0.447539016,0.232165427,0.171038394,0.007175062,0.141601148,0.000480952
41166,0.380972884,0.288479888,0.201974095,0.009958827,0.117811132,0.000803175
